series_title,released_year,certificate,certificate_age,a,b,c,d,e,f,g,h,i,overview,runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,L1,a1,b1,L2,a2,b2,L3,a3,b3,R1,G1,B1,R2,G2,B2,R3,G3,B3,H1,S1,V1,H2,S2,V2,H3,S3,V3,black,white,red,orange,yellow,green,blue,purple,colorname1,colorname2,colorname3,hex1,hex2,hex3,file_name,dominant_color_file,agent,american,army,assassin,battle,boy,child,city,crime,daughter,day,dead,death,detective,discovers,drug,falls,family,father,fight,film,forced,friend,future,german,girl,home,killer,lawyer,leads,life,lives,love,missing,mother,murder,mysterious,officer,past,people,police,relationship,save,school,search,secret,series,son,story,team,time,town,violent,war,wife,woman,world,york,discover,fall,lead,live,couple,event,force,french,gang,struggle,track,band,black,british,children,criminal,free,gangster,indian,journey,king,rich,capture,christmas,escape,insane,robbery,classroom,community,conflict,destruction,guard,lord,medieval,prisoner,accident,evil,princess,race,soldier,aging,delivery,game,legendary,night,universe,sum_keyword,cv_L1,cv_a1,cv_b1,cv_L2,cv_a2,cv_b2,cv_L3,cv_a3,cv_b3,genre
Dead Poets Society,1989,普遍級,0,1,0,1,0,0,0,0,0,0,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,127,8.1,79,Peter Weir,Robin Williams,Robert Sean Leonard,Ethan Hawke,Josh Charles,48.25599805,19.12888199,33.29968944,81.67049502,7.780305603,49.19083192,3.654422468,5.272085993,2.745381256,0.609037606,0.39774721,0.229128215,0.933237044,0.770150936,0.426992818,0.092179335,0.035130236,0.027068959,0.073973338,0.623786425,0.609037606,0.112975155,0.542460492,0.933237044,0.020634901,0.706344605,0.092179335,1,0,0,2,0,0,0,0,orange,orange,black,#9B653A,#EEC46D,#180907,poster267.jpg,poster267_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123.052795,147.128882,161.2996894,208.2597623,135.7803056,177.1908319,9.318777293,133.272086,130.7453813,"歡樂, 劇情"
Stand by Me,1986,普遍級,0,0,1,1,0,0,0,0,0,0,"After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy.",169,8.1,75,Rob Reiner,Wil Wheaton,River Phoenix,Corey Feldman,Jerry O'Connell,87.60314649,-6.429560402,-6.271720318,3.355789243,-0.430167598,-2.972765363,49.08441417,-8.035634744,-28.45746102,0.791407643,0.877277701,0.906494332,0.033703394,0.049285636,0.069466834,0.277752884,0.47917781,0.645479099,0.542311049,0.12695798,0.906494332,0.594049482,0.514827551,0.069466834,0.575373689,0.569695,0.645479099,1,1,0,0,0,0,1,0,white,black,blue,#CAE0E7,#090D12,#477AA5,poster268.jpg,poster268_color.jpg,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,223.3880235,121.5704396,121.7282797,8.55726257,127.5698324,125.0272346,125.1652561,119.9643653,99.54253898,"熱血, 劇情"
Platoon,1986,輔導級,12,0,0,1,1,0,0,0,0,0,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",107,8.1,92,Oliver Stone,Charlie Sheen,Tom Berenger,Willem Dafoe,Keith David,48.03350466,4.380925186,-30.88349515,2.651087179,0.398735716,-1.811329929,81.82838948,-0.253561254,0.578347578,0.378321488,0.443743842,0.651863057,0.035836464,0.037084738,0.053837838,0.797197769,0.798129869,0.793296295,0.626805355,0.419630421,0.651863057,0.655109456,0.334362869,0.053837838,0.198806446,0.006056125,0.798129869,2,0,0,0,0,0,1,0,blue,black,black,#6071A6,#09090E,#CBCCCA,poster269.jpg,poster269_color.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,122.4854369,132.3809252,97.11650485,6.760272307,128.3987357,126.1886701,208.6623932,127.7464387,128.5783476,"劇情, 西部與戰爭"
"Paris, Texas",1984,普遍級,0,0,0,1,0,0,0,0,0,0,"Travis Henderson, an aimless drifter who has been missing for four years, wanders out of the desert and must reconnect with society, himself, his life, and his family.",154,8.1,78,Wim Wenders,Harry Dean Stanton,Nastassja Kinski,Dean Stockwell,Aurore Cl√©ment,84.79288475,3.970895113,16.70345964,3.792708787,1.055111111,2.866666667,42.06011164,9.697080292,13.5080292,0.896443328,0.817629509,0.707164336,0.068083198,0.049511609,0.026909413,0.472052482,0.365359048,0.303834587,0.097268387,0.211144404,0.896443328,0.091491046,0.604756918,0.068083198,0.060957111,0.356354222,0.472052482,1,0,0,2,0,0,0,0,orange,black,orange,#E5D0B4,#110D07,#785D4D,poster270.jpg,poster270_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,216.2218561,131.9708951,144.7034596,9.671407407,129.0551111,130.8666667,107.2532847,137.6970803,141.5080292,劇情
Kaze no tani no Naushika,1984,普遍級,0,0,1,0,0,0,0,0,1,1,Warrior and pacifist Princess Nausica√§ desperately struggles to prevent two warring nations from destroying themselves and their dying planet.,98,8.1,86,Hayao Miyazaki,Sumi Shimamoto,Mahito Tsujimura,Hisako Ky√¥da,Gor√¥ Naya,62.42341949,16.66034625,8.712283594,5.87513694,6.830712613,-16.15791235,34.81802196,0.862521151,-20.89170897,0.719779797,0.548947741,0.534522582,0.07462612,0.062999051,0.159036607,0.263567892,0.323138557,0.451440872,0.012977595,0.257380404,0.719779797,0.686844657,0.603870755,0.159036607,0.613820088,0.416162983,0.451440872,1,0,1,0,0,0,1,0,red,black,blue,#B88C88,#131029,#435273,poster271.jpg,poster271_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,159.1797197,144.6603462,136.7122836,14.9815992,134.8307126,111.8420877,88.78595601,128.8625212,107.108291,"熱血, 奇幻, 動畫"
The Thing,1982,輔導級,12,0,0,0,0,0,1,0,1,0,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,183,8.1,57,John Carpenter,Kurt Russell,Wilford Brimley,Keith David,Richard Masur,86.16349187,-6.265784114,-9.620672098,21.24199996,-1.145933903,-21.69290754,55.74379359,-11.39025668,-17.92142483,0.766428467,0.861587541,0.915312362,0.113710409,0.206076437,0.325568919,0.369544784,0.550332538,0.643837348,0.560141742,0.162659111,0.915312362,0.594003369,0.650733217,0.325568919,0.55681574,0.42602773,0.643837348,0,1,0,0,0,0,2,0,white,blue,blue,#C3DCE9,#1D3553,#5E8CA4,poster272.jpg,poster272_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219.7169043,121.7342159,118.3793279,54.16709989,126.8540661,106.3070925,142.1466737,116.6097433,110.0785752,"黑暗, 奇幻"
Pink Floyd: The Wall,1982,保護級,6,0,0,1,0,0,0,1,1,0,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,224,8.1,47,Alan Parker,Bob Geldof,Christine Hargreaves,James Laurenson,Eleanor David,10.17480279,1.83954023,0.522758621,43.6097499,-2.393841167,-15.25380875,71.97279524,6.489280245,5.055895865,0.11980342,0.105751714,0.106547775,0.342511535,0.411638426,0.50252525,0.749752784,0.675227546,0.65670949,0.990557956,0.11728969,0.11980342,0.59466566,0.318419254,0.50252525,0.033171038,0.124098631,0.749752784,2,0,0,0,0,0,1,0,black,blue,black,#1F1B1B,#576980,#BFACA7,poster273.jpg,poster273_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94574713,129.8395402,128.5227586,111.2048622,125.6061588,112.7461912,183.5306279,134.4892802,133.0558959,"劇情, 音樂, 奇幻"
Fitzcarraldo,1982,限制級,18,0,1,1,0,0,0,0,0,0,"The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle.",92,8.1,,Werner Herzog,Klaus Kinski,Claudia Cardinale,Jos√© Lewgoy,Miguel √Ångel Fuentes,17.86066945,7.582733813,-1.548304214,83.28774361,1.083007388,3.971316819,51.14155019,10.49202242,1.722725313,0.210240308,0.156266561,0.181060282,0.831611536,0.810266981,0.784488406,0.550169391,0.452938918,0.467883134,0.923438948,0.256724067,0.210240308,0.091174529,0.056664834,0.831611536,0.974383518,0.176728249,0.550169391,1,0,2,0,0,0,0,0,red,black,red,#36282E,#D4CFC8,#8C7377,poster274.jpg,poster274_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.54470709,135.5827338,126.4516958,212.3837462,129.0830074,131.9713168,130.410953,138.4920224,129.7227253,"熱血, 劇情"
Fanny och Alexander,1982,輔導級,12,0,0,1,0,0,0,0,0,0,"Two young Swedish children experience the many comedies and tragedies of their family, the Ekdahls.",141,8.1,100,Ingmar Bergman,Bertil Guve,Pernilla Allwin,Kristina Adolphson,B√∂rje Ahlstedt,81.25021347,5.193982581,0.024940618,13.30559429,1.931597357,-1.616012437,54.54696125,7.235855487,-0.081799591,0.83027272,0.778670268,0.79202262,0.141669148,0.130672482,0.142943252,0.560581593,0.494985164,0.513313021,0.956874297,0.062151207,0.83027272,0.816027927,0.085843647,0.142943252,0.953432788,0.117014953,0.560581593,3,0,0,0,0,0,0,0,black,black,black,#D4C7CA,#242124,#8F7E83,poster275.jpg,poster275_color.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,207.1880443,133.1939826,128.0249406,33.92926545,129.9315974,126.3839876,139.0947512,135.2358555,127.9182004,劇情
Blade Runner,1982,保護級,6,0,1,0,0,0,1,0,1,0,"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.",100,8.1,84,Ridley Scott,Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,4.396561559,0.947634708,1.131292689,84.46493552,-4.111711712,27.2963964,36.2931653,3.628077179,14.0998004,0.069267383,0.05722425,0.051161126,0.854348405,0.832122425,0.622419407,0.381136007,0.325231427,0.24644569,0.055810578,0.26139658,0.069267383,0.150694839,0.271468872,0.854348405,0.097489979,0.353391741,0.381136007,1,0,0,1,1,0,0,0,black,yellow,orange,#120F0D,#DAD49F,#61533F,poster276.jpg,poster276_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21123198,128.9476347,129.1312927,215.3855856,123.8882883,155.2963964,92.54757152,131.6280772,142.0998004,"熱血, 黑暗, 奇幻"
The Elephant Man,1980,保護級,6,0,0,1,0,1,0,0,0,0,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous fa√ßade, there is revealed a person of kindness, intelligence and sophistication.",111,8.1,78,David Lynch,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,82.18649518,0,0,6.597056573,0,0,40.4633927,0,0,0.801562166,0.801529287,0.801481702,0.080852467,0.080847252,0.080839705,0.373946277,0.373929812,0.373905983,0.098563747,0.000100384,0.801562166,0.098560832,0.000157843,0.080852467,0.098563061,0.000107753,0.373946277,3,0,0,0,0,0,0,0,black,black,black,#CCCCCC,#151515,#5F5F5F,poster277.jpg,poster277_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.5755627,128,128,16.82249426,128,128,103.1816514,128,128,"劇情, 傳記與歷史"
Life of Brian,1979,限制級,18,1,0,0,0,0,0,0,0,0,"Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah.",131,8.1,77,Terry Jones,Graham Chapman,John Cleese,Michael Palin,Terry Gilliam,21.72348091,24.03842756,24.55565371,85.20369619,-3.935632184,33.38252874,55.83727426,10.40714622,41.1438646,0.346163515,0.138372619,0.064194667,0.874019446,0.839100789,0.583811246,0.649862589,0.495096667,0.237001851,0.043845241,0.81455392,0.346163515,0.14661287,0.332038608,0.874019446,0.104189618,0.635304671,0.649862589,0,0,1,1,1,0,0,0,red,yellow,orange,#582310,#DFD695,#A67E3C,poster278.jpg,poster278_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55.39487633,152.0384276,152.5556537,217.2694253,124.0643678,161.3825287,142.3850494,138.4071462,169.1438646,歡樂
The Deer Hunter,1978,輔導級,12,0,0,1,1,0,0,0,0,0,An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,156,8.1,86,Michael Cimino,Robert De Niro,Christopher Walken,John Cazale,John Savage,2.587539329,0.849889081,0.306877003,92.2837,0.322632424,0.387640449,41.35407449,11.02612827,8.3847981,0.046217858,0.034277843,0.034248623,0.916585907,0.912153752,0.910104609,0.465384815,0.356073104,0.330597147,0.000406876,0.258974248,0.046217858,0.05269374,0.00707113,0.916585907,0.031501345,0.28962627,0.465384815,1,1,1,0,0,0,0,0,black,white,red,#0C0909,#EAE9E8,#775B54,poster279.jpg,poster279_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.59822529,128.8498891,128.306877,235.323435,128.3226324,128.3876404,105.4528899,139.0261283,136.3847981,"劇情, 西部與戰爭"
Rocky,1976,普遍級,0,0,1,1,0,0,0,0,0,0,A small-time boxer gets a supremely rare chance to fight a heavy-weight champion in a bout in which he strives to go the distance for his self-respect.,121,8.1,70,John G. Avildsen,Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,97.25791204,0.358599184,0.454305589,3.163382414,0.872353674,0.313823163,59.23799608,0.764854614,0.471554994,0.972987429,0.967942769,0.965469115,0.053529839,0.042381301,0.04236216,0.565662327,0.55728574,0.555935656,0.054836186,0.007727041,0.972987429,0.000285661,0.208625305,0.053529839,0.023133711,0.01719519,0.565662327,2,1,0,0,0,0,0,0,white,black,black,#F8F7F6,#0E0B0B,#908E8E,poster280.jpg,poster280_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,248.0076757,128.3585992,128.4543056,8.066625156,128.8723537,128.3138232,151.05689,128.7648546,128.471555,"熱血, 劇情"
Network,1976,保護級,6,0,0,1,0,0,0,0,0,0,A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,132,8.1,83,Sidney Lumet,Faye Dunaway,William Holden,Peter Finch,Robert Duvall,59.45701357,-1.585470085,10.66324786,94.46305935,-1.005342237,5.224040067,13.07216764,0.723448563,2.817159517,0.573405957,0.563232548,0.487567838,0.942948322,0.938978906,0.897703039,0.140922934,0.130444377,0.116912778,0.146913576,0.149698687,0.573405957,0.152044826,0.047982781,0.942948322,0.09392969,0.170377917,0.140922934,2,1,0,0,0,0,0,0,black,white,black,#92907C,#F0EFE5,#24211E,poster281.jpg,poster281_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6153846,126.4145299,138.6632479,240.8808013,126.9946578,133.2240401,33.33402749,128.7234486,130.8171595,劇情
Barry Lyndon,1975,保護級,6,0,1,1,0,1,0,0,0,0,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,140,8.1,89,Stanley Kubrick,Ryan O'Neal,Marisa Berenson,Patrick Magee,Hardy Kr√ºger,56.69163318,1.25310559,1.571428571,6.407962425,0.044676806,0.248098859,98.14035512,0.04312115,0.247227926,0.545656791,0.530162196,0.522696136,0.0799948,0.079090935,0.07774261,0.979933117,0.978743567,0.976963036,0.054194592,0.042078932,0.545656791,0.099778808,0.028154205,0.0799948,0.09991484,0.003030902,0.979933117,2,1,0,0,0,0,0,0,black,black,white,#8B8785,#141414,#FAFAF9,poster282.jpg,poster282_color.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,144.5636646,129.2531056,129.5714286,16.34030418,128.0446768,128.2480989,250.2579055,128.0431211,128.2472279,"熱血, 劇情, 傳記與歷史"
Zerkalo,1975,普遍級,0,0,0,1,0,1,0,0,0,0,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",80,8.1,,Andrei Tarkovsky,Margarita Terekhova,Filipp Yankovskiy,Ignat Daniltsev,Oleg Yankovskiy,80.88702854,-3.233913702,3.423921272,24.79927489,0.81217086,3.092159157,44.3289653,-3.229885057,2.586206897,0.77131098,0.794394271,0.761714696,0.241567961,0.228766089,0.212639818,0.394695625,0.417238594,0.393597236,0.28439204,0.041137727,0.794394271,0.092909933,0.119751572,0.241567961,0.325589919,0.056661484,0.417238594,3,0,0,0,0,0,0,0,black,black,black,#C5CBC2,#3E3A36,#656A64,poster283.jpg,poster283_color.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,206.2619228,124.7660863,131.4239213,63.23815097,128.8121709,131.0921592,113.0388615,124.7701149,130.5862069,"劇情, 傳記與歷史"
Chinatown,1974,保護級,6,0,0,1,0,0,1,0,0,0,"A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",144,8.1,92,Roman Polanski,Jack Nicholson,Faye Dunaway,John Huston,Perry Lopez,2.266431738,-0.530373614,1.536847784,92.54520315,-5.143905552,25.12051007,45.2111883,3.626202209,11.6708921,0.032263478,0.033725856,0.017508066,0.933375332,0.924418881,0.724627758,0.465090001,0.409926726,0.343815275,0.181695204,0.480871116,0.033725856,0.159515724,0.223648051,0.933375332,0.090856319,0.260755393,0.465090001,1,0,0,1,1,0,0,0,black,yellow,orange,#080904,#EEECB9,#776958,poster284.jpg,poster284_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.779400932,127.4696264,129.5368478,235.990268,122.8560944,153.1205101,115.2885302,131.6262022,139.6708921,"劇情, 黑暗"
Paper Moon,1973,普遍級,0,1,0,1,0,0,1,0,0,0,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",122,8.1,77,Peter Bogdanovich,Ryan O'Neal,Tatum O'Neal,Madeline Kahn,John Hillerman,93.1520954,-0.953784327,-1.063630275,11.20611197,3.231133191,-19.80435297,43.99573541,-0.505910165,-5.586288416,0.912403533,0.925247755,0.930511999,0.073673522,0.115138345,0.223900744,0.39054769,0.409700075,0.443842612,0.548451039,0.019460755,0.930511999,0.620664326,0.670954546,0.223900744,0.606772327,0.120076172,0.443842612,1,1,0,0,0,0,1,0,white,blue,black,#E9ECED,#131D39,#646871,poster285.jpg,poster285_color.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,237.5378433,127.0462157,126.9363697,28.57558552,131.2311332,108.195647,112.1891253,127.4940898,122.4137116,"歡樂, 劇情, 黑暗"
Viskningar och rop,1972,輔導級,12,0,0,1,0,0,0,0,0,0,"When a woman dying of cancer in early twentieth-century Sweden is visited by her two sisters, long-repressed feelings between the siblings rise to the surface.",148,8.1,,Ingmar Bergman,Harriet Andersson,Liv Ullmann,Kari Sylwan,Ingrid Thulin,15.00795713,-1.976594941,4.843337108,37.58785168,-2.173864895,8.843115541,74.02123101,-1.341059603,4.494205298,0.145079226,0.150655859,0.120747823,0.350304371,0.349997683,0.290455423,0.714407298,0.71580907,0.68088164,0.197743225,0.198518904,0.150655859,0.165812605,0.170848419,0.350304371,0.173355641,0.048794338,0.71580907,2,0,0,0,1,0,0,0,black,yellow,black,#25261F,#59594A,#B6B7AE,poster286.jpg,poster286_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.27029068,126.0234051,132.8433371,95.84902178,125.8261351,136.8431155,188.7541391,126.6589404,132.4942053,劇情
Solaris,1972,保護級,6,0,0,1,0,0,1,0,1,0,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,104,8.1,90,Andrei Tarkovsky,Natalya Bondarchuk,Donatas Banionis,J√ºri J√§rvet,Vladislav Dvorzhetskiy,52.90678025,3.849566548,13.99745028,86.23985677,-0.860824742,5.199558174,20.98568596,2.931180519,2.09317099,0.547989936,0.484530876,0.401573509,0.85237934,0.847135107,0.807200517,0.218514758,0.19180751,0.186157338,0.094430851,0.267188168,0.547989936,0.14732046,0.053003189,0.85237934,0.029102918,0.148078877,0.218514758,2,0,0,1,0,0,0,0,orange,black,black,#8C7C66,#D9D8CE,#38312F,poster287.jpg,poster287_color.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,134.9122896,131.8495665,141.9974503,219.9116348,127.1391753,133.1995582,53.51349921,130.9311805,130.093171,"劇情, 黑暗, 奇幻"
